Obs.	LS.BA.CP.U.2	LS.BA.CP.U.4	LS.BA.CP.U.5	LS.BA.DHI.U.2	LS.BA.GA.U.1	LS.BA.GA.U.3	LS.BA.ML.U.2	LS.BA.ML.U.4	LS.BA.ML.U.5	LS.BA.PIK.U.1	LS.BA.PIK.U.2	LS.BA.PIK.U.3	LS.BA.PIK.U.5	LS.BA.PSP.M.1	LS.BA.WB.U.1	LS.BA.WB.U.2	LS.BA.WB.U.3	LS.BA.WB.U.5	LS.BA.WBO.U.3	LS.BA.WBO.U.5	LS.BO.HC4.M.2	LS.BO.HC4.M.3	LS.BO.HC4.M.4	LS.BO.I1.U.1	LS.BO.I2.U.1	LS.BO.I2.U.3	LS.BO.I2.U.4	LS.BO.I2.U.5	LS.BO.I4.U.1	LS.BO.I4.U.2	LS.BO.LC1.M.2	LS.BO.LC2.M.1	LS.BO.LC4.M.2	LS.BO.LC4.M.4	LS.BO.LC4.M.5	LS.BO.R1.U.1	LS.BO.R1.U.2	LS.BO.R2.U.2	LS.BO.R3.U.1	LS.BO.R3.U.2	LS.BO.R3.U.3	LS.BO.R4.U.1	LS.BO.R4.U.2	LS.BO.R4.U.4	LS.BO.WL1.M.1	LS.BO.WL1.M.2	LS.BO.WL1.M.3	LS.BO.WL2.M.1	LS.BO.WL2.M.2	LS.BO.WL2.M.3	LS.BO.WL3.M.1	LS.BO.WL3.M.3	LS.BO.WL3.M.4	LS.BO.WL3.M.5	LS.LA.ARR.U.1	LS.LA.ARR.U.2	LS.LA.ARR.U.3	LS.LA.ARR.U.4	LS.LA.ARR.U.5	LS.LA.ESM.M.1	LS.LA.ESM.M.2	LS.LA.ESM.M.4	LS.LA.ESM.M.5	LS.LA.FIG.U.1	LS.LA.FIG.U.3	LS.LA.FIG.U.5	LS.LA.GLO.M.3	LS.LA.GLO.M.5	LS.LA.GRI.M.1	LS.LA.GRI.M.3	LS.LA.HOW.U.1	LS.LA.HOW.U.3	LS.LA.HOW.U.4	LS.LA.HOW.U.5	LS.LA.MAD.M.1	LS.LA.MAD.M.2	LS.LA.MAD.M.4	LS.LA.NAV.M.2	LS.LA.NAV.M.4	LS.LA.NAV.M.5	LS.LA.NVR.U.1	LS.LA.PAR.M.2	LS.LA.PAR.M.4	LS.LA.SAN.U.1	LS.LA.SAN.U.2	LS.LA.SAN.U.3	LS.LA.SAN.U.4	LS.LA.SAN.U.5	LS.LA.SHO.M.1	LS.LA.SHO.M.2	LS.LA.SHO.M.3	LS.LA.SHO.M.4	LS.LA.SHO.M.5	LS.LA.SSV.M.1	LS.LA.SSV.M.2	LS.LA.SSV.M.3	LS.LA.SSV.M.4	LS.LA.SSV.M.5	LS.LA.STO.U.1	LS.LA.STO.U.4	LS.LA.VB1.U.1	LS.LA.VB1.U.2	LS.LA.VB1.U.3	LS.LA.VB1.U.4	LS.LA.VET.M.3	LS.LA.VET.M.4	LS.LA.VET.M.5	LS.LA.VNH.M.2	LS.LA.VNH.M.4	LS.LA.VNH.M.5	LS.LA.WES.M.2	LS.LA.WES.M.3	LS.LA.WES.M.4	LS.LA.WES.M.5	LS.MN.L01-LS.M.1	LS.MN.L01-LS.M.2	LS.MN.L01-LS.M.4	LS.MN.L01-LS.U.1	LS.MN.L01-LS.U.2	LS.MN.L01-LS.U.3	LS.MN.L01-LS.U.4	LS.MN.L02-LS.U.1	LS.MN.L03-LS.U.2	LS.MN.L04-LS.U.2	LS.MN.L05-LS.U.1	LS.MN.L05-LS.U.2	LS.MN.L05-LS.U.3	LS.MN.L05-LS.U.4	LS.MN.L05-LS.U.5	LS.MN.L06-LS.U.2	LS.MN.L06-LS.U.4	LS.MN.L06-LS.U.5	LS.MN.L07-LS.U.2	LS.MN.L07-LS.U.4	LS.MN.L07-LS.U.5	LS.MN.L08-LS.U.1	LS.MN.L08-LS.U.2	LS.MN.L08-LS.U.3	LS.MN.L08-LS.U.5	LS.MN.L09-LS.U.3	LS.MN.L09-LS.U.5	LS.MN.L10-LS.U.1	LS.MN.L10-LS.U.2	LS.MN.L11-LS.U.1	LS.PX.ALA.M.2	LS.PX.ALA.M.3	LS.PX.ALA.M.4	LS.PX.ALA.M.5	LS.PX.ALA.M.6	LS.PX.COY.M.3	LS.PX.COY.M.4	LS.PX.COY.M.5	LS.PX.DOW.M.2	LS.PX.DOW.M.3	LS.PX.DOW.M.4	LS.PX.ENC.M.2	LS.PX.ENC.M.4	LS.PX.ENC.M.5	LS.PX.LAP.M.1	LS.PX.LAP.M.2	LS.PX.MAN.M.1	LS.PX.MAN.M.2	LS.PX.MAN.M.3	LS.PX.MAN.M.4	LS.PX.MAN.M.5	LS.PX.MON.U.2	LS.PX.MON.U.3	LS.PX.MON.U.5	LS.PX.MON.U.7	LS.PX.NUE.M.1	LS.PX.NUE.M.3	LS.PX.PAL.M.1	LS.PX.PAL.M.2	LS.PX.PAL.M.3	LS.PX.PAL.M.5	LS.PX.PIE.M.2	LS.PX.PIE.M.4	LS.PX.PIE.M.5	LS.PX.PKW.U.1	LS.PX.PKW.U.3	LS.PX.PKW.U.5	LS.PX.RPL.U.2	LS.PX.RPL.U.3	LS.PX.RPL.U.5
LS.LA.VB1.U.4	0.1464	0.153693	0.107823	0.025594	0.176263	0.112974	0.153324	0.129006	0.118864	0.104853	0.097404	0.139962	0.125718	0.14943	0.026456	0.157948	0.119434	0.019955	0.151181	0.047437	0.007252	0.016574	0	0.000783	0	0.001677	0.000839	0.001789	0.008689	0.001341	0.034803	0.001789	0.003573	0.001788	0	0.00167	0	0.00167	0.093923	0.001314	0.158025	0.001328	0.001314	0.000783	0	0.00134	0.003459	0	0.001773	0	0.026609	0.150656	0.165208	0.084948	0.131762	0.158632	0.143819	0.015142	0.144868	0.03426	0.064781	0.024674	0.136969	0.13735	0.109134	0.134525	0.008943	0.003116	0.065238	0.060377	0.039322	0.131612	0.149749	0.087831	0.14009	0.107774	0.091323	0.057127	0.155357	0.14307	0.144125	0.067527	0.1371	0.115374	0.174202	0.067547	0.096912	0.102789	0.076087	0.10707	0.12345	0.006917	0.054749	0.144275	0.085079	0.108069	0.120598	0.090741	0.089386	0.13846	0.086258	0.048965	0.127697	0	0.118973	0.153208	0.136837	0.105611	0.102126	0.136447	0.104994	0.104799	0.065201	0.112692	0.006259	0.02866	0.022828	0.014556	0.131201	0.203445	0.062505	0.154722	0.060213	0.146552	0.12848	0.128445	0.102256	0.046393	0.119806	0.163187	0.103858	0.131295	0.107825	0.187243	0.139823	0.039793	0.15011	0.141573	0.075116	0.204524	0.1175	0.124286	0.122293	0.12975	0.16125	0.195926	0.051046	0.142316	0.167422	0.148543	0.117469	0.063749	0.041896	0.040471	0.035538	0.029952	0.132705	0.03004	0.147272	0.0363	0.14205	0.202474	0.066974	0.173853	0.150756	0.183493	0.050552	0.034147	0.059367	0.147685	0.08648	0.001788	0.003545	0.00313	0.001788	0.040155	0.090714	0.05799	0.022428	0.016247	0.099538	0.048436	0.069867	0.033132
LS.LA.VET.M.3	0.111447	0.129873	0.090643	0.023018	0.148533	0.099417	0.124073	0.111137	0.101408	0.089388	0.095016	0.113688	0.110679	0.122952	0.024171	0.128201	0.095668	0.020525	0.122323	0.046997	0.005856	0.014874	0.001342	0.001787	0	0.005381	0.006511	0.006624	0.004853	0.007063	0.043816	0.00601	0.007894	0.000783	0.003627	0.00559	0.004443	0.002935	0.087224	0.00612	0.131276	0.001509	0.008497	0.006619	0.001537	0.00349	0.005479	0	0.005814	0.001509	0.035918	0.128656	0.145379	0.06671	0.10449	0.141414	0.106202	0.013122	0.114651	0.026796	0.056488	0.020626	0.115877	0.11374	0.102148	0.105266	0.008216	0.00566	0.083722	0.062141	0.042119	0.09937	0.106708	0.069264	0.094952	0.070947	0.067478	0.050051	0.097601	0.097754	0.11184	0.063807	0.102676	0.120185	0.147842	0.060768	0.089274	0.108693	0.060335	0.087622	0.109436	0.021737	0.049783	0.134457	0.087192	0.090245	0.111002	0.071091	0.097956	0.122785	0.08053	0.048461	0.102438	0.118973	0	0.122953	0.116873	0.091974	0.086333	0.10188	0.123052	0.11379	0.046953	0.100862	0.003333	0.035504	0.032511	0.022583	0.118521	0.169071	0.061412	0.129847	0.056201	0.134082	0.108792	0.123605	0.096221	0.042717	0.102322	0.131443	0.088212	0.119877	0.094145	0.147271	0.124298	0.045273	0.113784	0.127312	0.068657	0.164501	0.096678	0.111321	0.119509	0.121005	0.128452	0.144561	0.055399	0.123787	0.143348	0.122258	0.09985	0.057404	0.033426	0.03003	0.023113	0.024741	0.10405	0.025718	0.104704	0.032729	0.126842	0.158195	0.05801	0.128965	0.133706	0.160792	0.047495	0.029436	0.046976	0.116273	0.068739	0.000894	0	0.002683	0	0.02786	0.069227	0.057002	0.022061	0.013062	0.081531	0.040862	0.056073	0.031623
LS.LA.VET.M.4	0.162363	0.18216	0.155547	0.020924	0.193896	0.112482	0.155577	0.173907	0.123482	0.104415	0.092045	0.158349	0.123856	0.173184	0.033789	0.184808	0.161531	0.020353	0.167502	0.050585	0.003235	0.014645	0.000839	0.006114	0.000894	0.002987	0.004829	0.007847	0.008314	0.006022	0.046138	0.004542	0.002851	0.002348	0.001733	0.003337	0.004359	0.00836	0.151143	0.005695	0.170672	0.001314	0.007598	0.003019	0.001957	0.006799	0.003186	0	0.004472	0	0.037861	0.15775	0.184759	0.08983	0.135633	0.176764	0.16025	0.014111	0.16137	0.048991	0.063813	0.026071	0.1358	0.143972	0.133005	0.139171	0.01098	0.008777	0.072245	0.050001	0.057544	0.153575	0.143906	0.083374	0.168841	0.13837	0.106076	0.067815	0.195949	0.17887	0.138664	0.060479	0.173481	0.163719	0.177691	0.056539	0.106496	0.151735	0.053171	0.081257	0.165955	0.021481	0.067579	0.171495	0.101402	0.104199	0.143985	0.082703	0.102246	0.149884	0.090001	0.03441	0.133239	0.153208	0.122953	0	0.151826	0.105716	0.1206	0.143275	0.140812	0.11127	0.071319	0.12034	0.002561	0.033974	0.03044	0.022721	0.167094	0.242925	0.058529	0.167216	0.070271	0.185731	0.122129	0.112285	0.104141	0.042664	0.151769	0.173703	0.107725	0.151609	0.110045	0.22251	0.139578	0.036635	0.182466	0.15483	0.064713	0.223252	0.120356	0.164887	0.147113	0.167687	0.190858	0.218544	0.069372	0.179952	0.200506	0.152966	0.131324	0.072214	0.038855	0.028331	0.027509	0.027895	0.131862	0.026579	0.149699	0.0291	0.167291	0.234218	0.077702	0.187989	0.189103	0.226684	0.065597	0.030819	0.076372	0.167475	0.093951	0.001789	0.002572	0.006121	0.003354	0.039845	0.082192	0.054137	0.019832	0.01739	0.100007	0.054572	0.060011	0.036467
LS.LA.VET.M.5	0.128072	0.140142	0.113952	0.023517	0.156391	0.115267	0.129608	0.130777	0.122833	0.100476	0.087864	0.127492	0.106813	0.131793	0.02439	0.143055	0.106398	0.019953	0.148817	0.047399	0.001562	0.016934	0	0.001565	0	0.003349	0.004242	0.004695	0.005855	0.00369	0.033168	0.003462	0.005135	0	0.001314	0.004829	0.002201	0.001621	0.111097	0.004151	0.160054	0	0.005021	0.002893	0	0.002194	0.003518	0	0.003008	0	0.034783	0.136411	0.156029	0.073033	0.104652	0.162031	0.132788	0.011865	0.112988	0.040553	0.059895	0.025695	0.1257	0.1232	0.124427	0.132195	0.009774	0.003061	0.070718	0.055172	0.051485	0.119849	0.128768	0.068728	0.121123	0.093058	0.077235	0.057613	0.143614	0.116737	0.118426	0.057763	0.114796	0.122548	0.156708	0.064787	0.10127	0.126538	0.065234	0.089767	0.12034	0.025152	0.061877	0.158845	0.09565	0.090103	0.137646	0.08	0.103229	0.137503	0.107254	0.049748	0.112762	0.136837	0.116873	0.151826	0	0.091527	0.106384	0.120975	0.120174	0.113699	0.054449	0.11452	0.004319	0.035315	0.029269	0.019405	0.127246	0.189344	0.066533	0.135823	0.058817	0.146378	0.113664	0.120419	0.112363	0.040916	0.119727	0.148559	0.093952	0.13924	0.103807	0.159838	0.136224	0.032094	0.127231	0.115783	0.07227	0.192138	0.113885	0.124953	0.131467	0.125134	0.148593	0.172137	0.064576	0.127065	0.145696	0.145293	0.122915	0.067632	0.041823	0.041853	0.02813	0.038794	0.127375	0.023727	0.118121	0.030236	0.139638	0.167021	0.083081	0.148301	0.14704	0.181814	0.061962	0.033626	0.075478	0.132895	0.086089	0	0	0.001747	0	0.036151	0.082552	0.067933	0.027228	0.023238	0.094696	0.058592	0.071441	0.037954
LS.LA.VNH.M.2	0.128823	0.113999	0.07094	0.020953	0.128066	0.094735	0.113724	0.098591	0.112504	0.097149	0.096748	0.111425	0.1163	0.105238	0.029512	0.140983	0.089112	0.032126	0.142154	0.057943	0.004053	0.016001	0.00123	0	0	0.001509	0.003464	0.002403	0.006415	0.002402	0.038941	0.000671	0.002179	0.000894	0.000447	0	0	0.000447	0.056632	0	0.147679	0.001774	0.002178	0.002068	0	0.000783	0.002194	0.000867	0.005003	0	0.052618	0.125946	0.142482	0.075837	0.106369	0.122991	0.107972	0.015269	0.106496	0.038005	0.07174	0.024675	0.090794	0.10494	0.106749	0.093783	0.003798	0.005071	0.056182	0.052459	0.057346	0.097794	0.10184	0.076642	0.075184	0.065237	0.08344	0.070559	0.141934	0.094743	0.107796	0.068521	0.074403	0.096278	0.149032	0.070558	0.111465	0.099201	0.083967	0.111132	0.101239	0.018512	0.070279	0.131593	0.09833	0.103968	0.112764	0.086106	0.106114	0.125027	0.099392	0.07295	0.11089	0.105611	0.091974	0.105716	0.091527	0	0.073273	0.092836	0.121265	0.096752	0.052345	0.112789	0.005471	0.034704	0.02921	0.016496	0.081554	0.133252	0.069884	0.121978	0.066754	0.117484	0.111107	0.13246	0.09653	0.056077	0.081539	0.132693	0.10077	0.118284	0.093766	0.123539	0.09837	0.048405	0.101366	0.107035	0.074478	0.144133	0.100191	0.102966	0.096937	0.093468	0.111731	0.135872	0.069652	0.106849	0.111742	0.124832	0.097518	0.078101	0.038355	0.036434	0.027477	0.039414	0.123636	0.02704	0.118757	0.03549	0.115392	0.132711	0.060596	0.108805	0.117753	0.144291	0.061089	0.02841	0.075459	0.112801	0.068607	0.002627	0.004804	0.007054	0.002627	0.043979	0.077679	0.052193	0.029081	0.018112	0.086404	0.069602	0.067233	0.040239
LS.LA.VNH.M.4	0.128252	0.11711	0.107259	0.015607	0.138784	0.087053	0.096071	0.134809	0.09202	0.089014	0.065955	0.095158	0.087705	0.132458	0.013185	0.123421	0.121296	0.010705	0.109351	0.032618	0.003689	0.012808	0	0.002991	0	0	0	0.000447	0.010871	0.001649	0.02586	0	0	0.001705	0	0.001732	0	0	0.097451	0.000894	0.114223	0.002453	0.002641	0	0	0.002879	0.002572	0.000447	0.00468	0.001663	0.02212	0.111142	0.127846	0.059524	0.101799	0.128454	0.096327	0.010233	0.099788	0.025071	0.046142	0.017939	0.104953	0.093727	0.087145	0.099481	0.005085	0.005602	0.048617	0.038917	0.026513	0.119916	0.124502	0.053614	0.125016	0.11386	0.067931	0.040415	0.139521	0.127387	0.123489	0.041256	0.136529	0.132443	0.119816	0.036138	0.078449	0.105907	0.039072	0.066268	0.114284	0.009775	0.035818	0.119996	0.072565	0.067776	0.095287	0.061389	0.063722	0.105356	0.066081	0.03748	0.079468	0.102126	0.086333	0.1206	0.106384	0.073273	0	0.107602	0.106074	0.079418	0.038658	0.065552	0.003323	0.023117	0.021522	0.009482	0.10959	0.163826	0.049292	0.119172	0.044765	0.129042	0.091525	0.083635	0.08637	0.023911	0.09865	0.118243	0.081502	0.114249	0.067869	0.16416	0.078349	0.037064	0.106349	0.107432	0.04842	0.160664	0.091012	0.112849	0.100686	0.123433	0.149253	0.164146	0.055996	0.124778	0.147522	0.114001	0.098135	0.043641	0.022021	0.022671	0.01524	0.016787	0.085804	0.013037	0.103441	0.020217	0.114139	0.160578	0.047542	0.121405	0.127552	0.150226	0.038467	0.021244	0.041067	0.105499	0.056796	0.001341	0.002572	0.008383	0	0.024364	0.057892	0.050252	0.011275	0.010787	0.064345	0.041052	0.047808	0.025785
LS.LA.VNH.M.5	0.14432	0.15217	0.113657	0.01785	0.171836	0.107681	0.139761	0.135939	0.122722	0.102585	0.091833	0.151786	0.114874	0.123587	0.020597	0.166118	0.119257	0.014009	0.144986	0.048219	0.003019	0.014841	0	0.004346	0.00123	0.001675	0.002963	0.003913	0.007806	0.004792	0.040685	0.001789	0.003573	0.001775	0.001564	0.006197	0.004666	0.002963	0.128503	0.004611	0.16165	0	0.005405	0.003235	0	0.007098	0.002236	0	0.002334	0	0.02716	0.141348	0.156832	0.079397	0.13685	0.139155	0.130379	0.013003	0.128346	0.029696	0.048791	0.02438	0.125142	0.135524	0.107709	0.163432	0.012015	0.006632	0.065933	0.060066	0.0369	0.113884	0.124908	0.070651	0.141377	0.090049	0.084892	0.058343	0.162302	0.148043	0.140763	0.055633	0.147284	0.11965	0.178783	0.051287	0.089359	0.131371	0.057628	0.092758	0.137809	0.014662	0.059163	0.151763	0.091373	0.115019	0.140654	0.072634	0.093583	0.135646	0.082676	0.037286	0.130216	0.136447	0.10188	0.143275	0.120975	0.092836	0.107602	0	0.113734	0.121815	0.05472	0.109652	0.001562	0.034136	0.025245	0.014192	0.141344	0.221317	0.063667	0.150767	0.059616	0.162146	0.125162	0.103751	0.090048	0.036305	0.136017	0.162853	0.102196	0.134348	0.106778	0.177354	0.14806	0.030435	0.162898	0.126731	0.07044	0.195344	0.120285	0.128441	0.127615	0.157798	0.170073	0.19525	0.067493	0.160305	0.174299	0.148779	0.122157	0.052575	0.045445	0.038857	0.027865	0.029176	0.122986	0.020819	0.129197	0.038281	0.148419	0.201875	0.064321	0.155107	0.14719	0.1865	0.040218	0.032794	0.064901	0.135279	0.094127	0.001788	0.002459	0.006423	0.001788	0.043463	0.085069	0.058361	0.022806	0.009109	0.096252	0.047998	0.055903	0.027464
LS.LA.WES.M.2	0.138948	0.155537	0.115346	0.017087	0.161344	0.121304	0.123796	0.1278	0.126771	0.100857	0.097829	0.140454	0.121034	0.140668	0.029167	0.161021	0.116731	0.025965	0.143283	0.045891	0.005295	0.008132	0	0.001342	0	0.00178	0.002902	0	0.004416	0.001649	0.04254	0	0.001789	0.001768	0	0	0	0	0.102888	0.000894	0.144183	0.000867	0.003389	0.001677	0	0.001565	0	0.003342	0.004507	0.000447	0.039572	0.139092	0.169453	0.077073	0.137342	0.14291	0.135414	0.007756	0.130277	0.031598	0.063065	0.028416	0.132019	0.121178	0.102316	0.147977	0.005673	0.004849	0.0699	0.058188	0.045203	0.137518	0.134898	0.086111	0.143191	0.1051	0.099064	0.078868	0.154964	0.140792	0.130989	0.069666	0.148559	0.127213	0.170293	0.072858	0.096637	0.099061	0.0592	0.105009	0.118897	0.020474	0.065134	0.150568	0.080677	0.106042	0.113839	0.097626	0.088581	0.119624	0.091947	0.049811	0.132425	0.104994	0.123052	0.140812	0.120174	0.121265	0.106074	0.113734	0	0.106579	0.054306	0.114207	0.004188	0.031174	0.04193	0.020078	0.131995	0.203004	0.059452	0.141928	0.06629	0.156235	0.125103	0.147841	0.107926	0.041817	0.112939	0.166998	0.110091	0.137771	0.123579	0.179464	0.153301	0.042791	0.139545	0.121773	0.067027	0.194538	0.129972	0.137096	0.133693	0.121207	0.145967	0.18474	0.067316	0.131598	0.158484	0.143748	0.110872	0.067959	0.038541	0.0471	0.032249	0.026421	0.125637	0.027018	0.124076	0.035694	0.143834	0.181157	0.060868	0.157439	0.143257	0.161127	0.053771	0.025361	0.070367	0.134554	0.087112	0.003569	0.006786	0.008769	0.003569	0.040175	0.089015	0.05756	0.021886	0.017958	0.09283	0.056664	0.058264	0.038167
LS.LA.WES.M.3	0.120708	0.119872	0.074405	0.028926	0.146878	0.101893	0.123751	0.104462	0.100502	0.108031	0.101858	0.129651	0.114107	0.124554	0.032313	0.136749	0.096947	0.027659	0.147442	0.05632	0.006099	0.019357	0	0.004738	0.000839	0.003103	0.006034	0.003381	0.012098	0.004333	0.03829	0.001565	0.00503	0.001768	0.000867	0.003297	0.001314	0	0.082067	0.003116	0.132399	0.002432	0.006364	0.002215	0	0.000894	0.00313	0.005311	0.009048	0.0026	0.043072	0.117206	0.137102	0.090124	0.10658	0.121097	0.108518	0.023159	0.106837	0.032305	0.079017	0.03413	0.095155	0.114563	0.109443	0.109285	0.006092	0.002837	0.069553	0.063853	0.045055	0.10219	0.114626	0.094994	0.127405	0.07869	0.085842	0.07907	0.153589	0.119936	0.115459	0.069068	0.119346	0.102221	0.148934	0.076222	0.091643	0.107207	0.080414	0.108987	0.110908	0.015204	0.078903	0.138208	0.083508	0.112687	0.114448	0.10822	0.090195	0.116977	0.090871	0.055089	0.120393	0.104799	0.11379	0.11127	0.113699	0.096752	0.079418	0.121815	0.106579	0	0.065452	0.112837	0.01087	0.044289	0.037096	0.016119	0.098493	0.156643	0.077459	0.137284	0.055801	0.143211	0.116139	0.135092	0.090406	0.044026	0.09894	0.141841	0.096252	0.134017	0.09672	0.146687	0.134102	0.039339	0.110687	0.117473	0.069994	0.158925	0.099413	0.104982	0.114916	0.094601	0.119368	0.15184	0.067075	0.119876	0.144327	0.126362	0.102022	0.064269	0.03936	0.045377	0.031348	0.025229	0.108543	0.029179	0.101639	0.042431	0.124069	0.154738	0.063956	0.119221	0.118675	0.157802	0.053889	0.031737	0.069211	0.112687	0.079698	0.00559	0.007853	0.007871	0.001537	0.036843	0.065305	0.050762	0.021373	0.02569	0.08981	0.051669	0.07398	0.043032
LS.LA.WES.M.4	0.061642	0.061116	0.035689	0.019696	0.06696	0.058205	0.065567	0.04614	0.055316	0.04701	0.050007	0.067805	0.065741	0.058099	0.024592	0.077178	0.049711	0.014523	0.07052	0.025332	0.002795	0.013804	0	0.001118	0.000839	0.001674	0.00173	0.000447	0.007823	0.002446	0.020142	0.001674	0.003462	0	0.001314	0.001754	0.000887	0	0.033758	0.001775	0.078439	0.001453	0.002177	0.001328	0	0	0.003071	0.00088	0.003882	0.000891	0.027788	0.056883	0.071872	0.051365	0.048941	0.073604	0.052416	0.011552	0.049854	0.018377	0.043187	0.018839	0.053703	0.048397	0.068224	0.047319	0.003407	0	0.033494	0.026131	0.026725	0.055032	0.054348	0.056167	0.053372	0.040781	0.048791	0.035438	0.063302	0.047166	0.064823	0.039245	0.050927	0.052901	0.075391	0.030826	0.059924	0.053141	0.055402	0.056054	0.045719	0.007323	0.032931	0.066452	0.057456	0.044867	0.047436	0.038367	0.042377	0.054872	0.057514	0.031338	0.067427	0.065201	0.046953	0.071319	0.054449	0.052345	0.038658	0.05472	0.054306	0.065452	0	0.063898	0.004172	0.021091	0.021663	0.014762	0.051671	0.068623	0.04581	0.067338	0.041141	0.071717	0.046191	0.070442	0.042268	0.038428	0.036257	0.066712	0.05855	0.068815	0.05577	0.06875	0.065109	0.035454	0.053023	0.054921	0.043248	0.080186	0.05477	0.045757	0.062215	0.041763	0.066965	0.063561	0.043116	0.045709	0.05787	0.059084	0.05218	0.038738	0.035252	0.027418	0.019147	0.024135	0.064757	0.018982	0.045859	0.025006	0.068362	0.081719	0.038813	0.064372	0.069461	0.073796	0.031867	0.022498	0.034977	0.065122	0.033664	0.001774	0.00123	0	0	0.026078	0.048684	0.040351	0.015982	0.011796	0.05648	0.036796	0.038575	0.029326
LS.LA.WES.M.5	0.112809	0.124486	0.077365	0.027331	0.131766	0.098308	0.118584	0.09635	0.093384	0.101792	0.080534	0.106912	0.112894	0.121343	0.023904	0.125202	0.094478	0.032115	0.141533	0.062595	0.005295	0.015002	0	0.000783	0.00123	0.003269	0.003073	0.001118	0.006805	0.004235	0.035748	0.003234	0.00419	0.002453	0	0.001775	0.002572	0	0.060943	0.002232	0.114002	0.00123	0.002458	0.002009	0	0	0.002458	0.003012	0.006197	0	0.036155	0.124514	0.132239	0.081974	0.083501	0.136118	0.128143	0.017529	0.087426	0.035308	0.068781	0.035133	0.077024	0.098064	0.113402	0.090087	0.006018	0.00436	0.06743	0.051795	0.044813	0.104492	0.112986	0.084831	0.10234	0.070611	0.085296	0.071567	0.133729	0.108785	0.107703	0.05853	0.103122	0.102595	0.12882	0.079613	0.091742	0.104257	0.076964	0.106231	0.091643	0.021761	0.065082	0.144161	0.091211	0.095518	0.105246	0.091864	0.097311	0.111135	0.091539	0.059232	0.080255	0.112692	0.100862	0.12034	0.11452	0.112789	0.065552	0.109652	0.114207	0.112837	0.063898	0	0.007022	0.037047	0.045434	0.020676	0.095542	0.147792	0.067758	0.124561	0.076751	0.137958	0.105093	0.123502	0.101877	0.055748	0.072407	0.157225	0.099955	0.121567	0.087456	0.130664	0.105113	0.047197	0.094792	0.113004	0.081087	0.156138	0.094342	0.097711	0.111849	0.087717	0.129879	0.152158	0.066729	0.11465	0.132134	0.131812	0.095464	0.074433	0.041372	0.043577	0.037208	0.036435	0.111993	0.031265	0.115098	0.0358	0.131455	0.156236	0.070678	0.137643	0.131018	0.155904	0.063027	0.040676	0.071213	0.132824	0.078233	0.00304	0.00355	0.005702	0.001705	0.039608	0.082	0.059647	0.027921	0.025411	0.088879	0.062337	0.069142	0.056633
LS.MN.L01-LS.M.1	0.004383	0.001342	0	0.004892	0.002428	0.002669	0.001537	0.002439	0.002669	0.00497	0.005115	0.005393	0.002235	0.003578	0.005255	0.000671	0.000894	0.004553	0.003448	0.003529	0.001785	0.0026	0	0.002009	0	0.00123	0.002962	0.001314	0.002194	0	0.007295	0	0	0	0	0	0	0	0	0.00262	0.008325	0.001342	0.001775	0.001118	0	0	0.000783	0.004067	0.003758	0.003071	0.003718	0.005028	0.002292	0.004346	0.002872	0.003242	0.001342	0.005108	0.003337	0.003939	0.003186	0.003532	0	0	0.002896	0.004406	0	0	0.000894	0.003683	0.002651	0.0029	0.003543	0.004123	0.005869	0	0.005709	0.006308	0.0029	0.006876	0.003319	0.001733	0.001726	0.003298	0.009796	0.005639	0.004203	0.002907	0.00835	0.006743	0.003536	0.000894	0.005526	0.006645	0.006453	0.003574	0.0026	0.002641	0.002907	0.003483	0.003466	0.006973	0.006397	0.006259	0.003333	0.002561	0.004319	0.005471	0.003323	0.001562	0.004188	0.01087	0.004172	0.007022	0	0.008669	0.007654	0.005947	0.000671	0.002194	0.001649	0.007131	0.001733	0.002767	0.003001	0.003532	0.004205	0.003005	0.000447	0.005346	0.003117	0.002229	0.002428	0.002235	0.002012	0.004304	0.002124	0.001565	0.003015	0.003354	0.001754	0	0.00211	0.000447	0.00348	0.008141	0.006112	0.002571	0	0.004906	0.002962	0.007124	0.009828	0.008641	0.007757	0.003994	0.004946	0.007613	0.00544	0.011735	0	0.006006	0.008766	0.00559	0.0064	0.005031	0.005548	0.004827	0.006062	0.003925	0.005947	0.00458	0.004332	0.004427	0.00123	0.007752	0.003857	0.005503	0.007071	0.011909	0.010104	0.005506	0.004738	0.011974
